1845.0,-354.0,317.0
-1380.0,-1135.0,429.0
1182.0,-640.0,249.0
-809.0,-950.0,388.0
-1074.0,-903.0,700.0
1299.0,-1338.0,-105.0
-1036.0,-1374.0,-136.0
1475.0,-814.0,-333.0
-1148.0,-1050.0,461.0
1409.0,-666.0,446.0
-584.0,-977.0,250.0
-392.0,-459.0,123.0
1130.0,-1026.0,304.0
-929.0,-1366.0,472.0
1331.0,-1152.0,119.0
-1580.0,-1258.0,296.0
1792.0,-820.0,155.0
-555.0,-1284.0,246.0
801.0,-996.0,456.0
100.0,-494.0,165.0
-1410.0,-933.0,919.0
857.0,-743.0,145.0
-2007.0,-1501.0,374.0
1589.0,-1021.0,-113.0
-1469.0,-1486.0,127.0
377.0,-1065.0,403.0
430.0,-1169.0,-273.0
-1233.0,-762.0,103.0
391.0,-542.0,176.0
-1795.0,-1176.0,412.0
1703.0,-888.0,-172.0
-2069.0,-1338.0,171.0
548.0,-772.0,171.0
1035.0,-1536.0,96.0
34.0,-1375.0,311.0
1099.0,-739.0,54.0
-1248.0,-937.0,481.0
1620.0,-560.0,251.0
-1619.0,-1204.0,359.0
1096.0,-725.0,69.0
-643.0,-1216.0,388.0
-515.0,-1130.0,1012.0
1504.0,-1178.0,-360.0
-1007.0,-1120.0,375.0
1629.0,-478.0,23.0
-1325.0,-1090.0,436.0
1323.0,-560.0,453.0
-824.0,-905.0,365.0
-1012.0,-530.0,307.0
1713.0,-1016.0,220.0
-1004.0,-1507.0,-177.0
1486.0,-1073.0,-288.0
-1362.0,-1150.0,378.0
1644.0,-741.0,264.0
-459.0,-1145.0,265.0
467.0,-752.0,281.0
-151.0,-929.0,164.0
-1226.0,-1119.0,1134.0
950.0,-1024.0,379.0
-1778.0,-1415.0,319.0
1786.0,-1013.0,34.0
-996.0,-1453.0,216.0
637.0,-1202.0,447.0
462.0,-673.0,0.0
-1520.0,-754.0,386.0
631.0,-526.0,43.0
-2038.0,-1376.0,420.0
1517.0,-1014.0,-124.0
-2015.0,-1467.0,111.0
318.0,-840.0,251.0
1057.0,-1382.0,-237.0
-273.0,-1005.0,77.0
497.0,-709.0,386.0
