-1141.0,-642.0,423.0
1595.0,-1215.0,-140.0
-983.0,-1338.0,162.0
1399.0,-421.0,247.0
-1580.0,-1216.0,325.0
897.0,-649.0,116.0
724.0,-1598.0,118.0
-220.0,-964.0,-167.0
87.0,-816.0,549.0
-1309.0,-1161.0,271.0
1413.0,-796.0,-224.0
-1133.0,-1578.0,122.0
773.0,-1243.0,416.0
63.0,-599.0,415.0
-887.0,-1203.0,801.0
875.0,-983.0,350.0
-1321.0,-1341.0,198.0
1389.0,-704.0,416.0
-612.0,-986.0,341.0
-1139.0,-686.0,428.0
1337.0,-1168.0,-319.0
-742.0,-1181.0,470.0
1624.0,-442.0,446.0
-1619.0,-1205.0,319.0
840.0,-630.0,129.0
857.0,-1592.0,51.0
-360.0,-898.0,-183.0
121.0,-786.0,-72.0
-1692.0,-1371.0,298.0
1333.0,-883.0,20.0
-572.0,-1411.0,123.0
850.0,-1203.0,382.0
27.0,-678.0,458.0
-891.0,-1281.0,510.0
928.0,-1000.0,109.0
-905.0,-1314.0,300.0
1219.0,-603.0,366.0
-862.0,-963.0,427.0
-939.0,-835.0,621.0
1352.0,-1071.0,-339.0
-711.0,-1146.0,460.0
1562.0,-509.0,383.0
-1759.0,-1177.0,185.0
342.0,-699.0,245.0
833.0,-1345.0,-248.0
-1314.0,-783.0,-148.0
270.0,-709.0,-190.0
-1800.0,-1424.0,306.0
1438.0,-879.0,100.0
-490.0,-1337.0,99.0
339.0,-782.0,168.0
851.0,-1115.0,193.0
-940.0,-1413.0,-392.0
989.0,-1013.0,-171.0
-834.0,-1308.0,347.0
1167.0,-616.0,278.0
-743.0,-1029.0,411.0
-36.0,-1267.0,1066.0
1154.0,-702.0,315.0
-890.0,-1081.0,320.0
1489.0,-563.0,279.0
-1749.0,-1239.0,141.0
303.0,-744.0,295.0
565.0,-1230.0,-242.0
-1245.0,-757.0,559.0
763.0,-596.0,126.0
-1652.0,-1404.0,249.0
1749.0,-724.0,247.0
-508.0,-1283.0,114.0
-23.0,-613.0,73.0
1296.0,-1133.0,223.0
-993.0,-1419.0,-312.0
1156.0,-712.0,-122.0
-1160.0,-1284.0,411.0
1041.0,-716.0,103.0
-573.0,-1108.0,390.0
27.0,-1386.0,886.0
882.0,-704.0,449.0
-1018.0,-1095.0,296.0
1497.0,-685.0,-176.0
-1617.0,-1546.0,134.0
508.0,-1113.0,459.0
176.0,-1108.0,-140.0
-1059.0,-775.0,808.0
832.0,-589.0,412.0
-1528.0,-1390.0,230.0
1656.0,-702.0,308.0
-479.0,-1107.0,250.0
-1096.0,-403.0,73.0
1504.0,-1228.0,-170.0
-1035.0,-1413.0,-203.0
1202.0,-573.0,-23.0
-1333.0,-1243.0,387.0
1011.0,-710.0,74.0
316.0,-1527.0,230.0
29.0,-1203.0,3.0
142.0,-846.0,311.0
-1483.0,-1117.0,277.0
1467.0,-733.0,-216.0
-1445.0,-1582.0,132.0
626.0,-1201.0,453.0
136.0,-573.0,307.0
-879.0,-1083.0,1037.0
871.0,-877.0,580.0
-1156.0,-1341.0,221.0
1547.0,-699.0,352.0
-510.0,-1039.0,264.0
-1188.0,-529.0,215.0
1419.0,-1213.0,-280.0
-825.0,-1246.0,422.0
1617.0,-365.0,408.0
-1700.0,-1166.0,257.0
954.0,-664.0,85.0
554.0,-1588.0,155.0
-101.0,-1057.0,-124.0
73.0,-820.0,152.0
-1561.0,-1300.0,300.0
1306.0,-864.0,-91.0
-703.0,-1495.0,122.0
809.0,-1077.0,300.0
113.0,-579.0,348.0
-859.0,-1171.0,956.0
897.0,-947.0,415.0
