-3064.0,-965.0,1262.0
2089.0,-315.0,876.0
-2865.0,-518.0,1013.0
821.0,-431.0,996.0
-1844.0,-532.0,1754.0
1573.0,-354.0,169.0
-1278.0,-842.0,80.0
1049.0,-590.0,-66.0
-858.0,-527.0,1068.0
-315.0,-880.0,894.0
851.0,-375.0,1177.0
-1851.0,-824.0,716.0
2083.0,-448.0,390.0
-2479.0,-864.0,998.0
2624.0,-148.0,239.0
-2828.0,-645.0,616.0
1552.0,-742.0,-66.0
-2206.0,-655.0,910.0
1900.0,-641.0,-271.0
-1261.0,-582.0,394.0
1858.0,-360.0,727.0
-422.0,-797.0,1040.0
1561.0,-735.0,125.0
490.0,-551.0,936.0
-539.0,-908.0,914.0
1390.0,-236.0,664.0
-1705.0,-991.0,669.0
2556.0,-540.0,759.0
-1832.0,-974.0,1102.0
2833.0,-703.0,701.0
-1950.0,-1073.0,877.0
2129.0,-610.0,137.0
-2410.0,-723.0,1240.0
1665.0,-746.0,45.0
-2074.0,-652.0,817.0
1473.0,-458.0,1185.0
-584.0,-1037.0,1682.0
1113.0,-959.0,440.0
535.0,-654.0,1123.0
-416.0,-960.0,853.0
1712.0,-274.0,498.0
-1712.0,-1053.0,790.0
2375.0,-408.0,745.0
-2151.0,-852.0,1115.0
2858.0,-162.0,636.0
-2227.0,-456.0,873.0
1234.0,-680.0,477.0
-1914.0,-588.0,1408.0
2158.0,-442.0,-322.0
-963.0,-620.0,-112.0
1572.0,-532.0,659.0
-545.0,-903.0,1530.0
611.0,-1043.0,680.0
840.0,-502.0,1295.0
-735.0,-990.0,837.0
2062.0,-213.0,247.0
-1974.0,-1185.0,966.0
2526.0,-317.0,524.0
-2440.0,-1016.0,1215.0
2787.0,-325.0,472.0
-2259.0,-575.0,755.0
1388.0,-427.0,981.0
-1827.0,-426.0,1932.0
2018.0,-191.0,-1.0
-869.0,-871.0,-311.0
1569.0,-721.0,-282.0
-556.0,-618.0,251.0
-192.0,-1220.0,701.0
999.0,-460.0,954.0
-1515.0,-1140.0,732.0
2162.0,-490.0,180.0
-2116.0,-1211.0,730.0
2649.0,-365.0,12.0
-2558.0,-1116.0,745.0
1815.0,-947.0,-681.0
-2523.0,-892.0,371.0
1592.0,-824.0,114.0
-2128.0,-770.0,763.0
1265.0,-488.0,893.0
-721.0,-923.0,1573.0
1304.0,-955.0,-426.0
471.0,-804.0,951.0
-563.0,-1289.0,739.0
1611.0,-495.0,84.0
-1793.0,-1418.0,735.0
2147.0,-740.0,507.0
-2053.0,-1365.0,887.0
2475.0,-465.0,391.0
-2271.0,-1026.0,640.0
