1397.0,-249.0,476.0
-856.0,-856.0,998.0
1824.0,-336.0,733.0
-1131.0,-751.0,1516.0
1689.0,89.0,1201.0
-1263.0,-938.0,1314.0
1400.0,5.0,459.0
-1352.0,-927.0,1530.0
1243.0,-282.0,427.0
-1816.0,-817.0,1901.0
1417.0,-294.0,517.0
-2078.0,-440.0,1221.0
1502.0,-559.0,316.0
-1943.0,373.0,1092.0
1603.0,-886.0,1138.0
980.0,182.0,513.0
-479.0,-960.0,924.0
1863.0,-319.0,527.0
-1133.0,-673.0,1461.0
1751.0,126.0,1097.0
-1218.0,-874.0,1334.0
1348.0,6.0,266.0
-1261.0,-935.0,1316.0
1314.0,-146.0,647.0
-1626.0,-776.0,2115.0
1393.0,-244.0,378.0
-1957.0,-485.0,1409.0
1430.0,-589.0,271.0
-1932.0,83.0,1291.0
1647.0,-884.0,1025.0
363.0,636.0,533.0
334.0,-1133.0,960.0
1815.0,-340.0,312.0
-1075.0,-680.0,1448.0
1745.0,100.0,1007.0
-1169.0,-847.0,1375.0
1329.0,-13.0,249.0
-1192.0,-963.0,1145.0
1363.0,-92.0,713.0
-1632.0,-764.0,2255.0
1389.0,-292.0,529.0
-2044.0,-493.0,1298.0
1385.0,-598.0,220.0
-2236.0,159.0,1277.0
1479.0,-863.0,914.0
332.0,453.0,554.0
378.0,-1078.0,1078.0
1834.0,-424.0,424.0
-1179.0,-652.0,1319.0
1789.0,50.0,931.0
-1223.0,-887.0,1377.0
1374.0,-46.0,191.0
-1180.0,-1010.0,1019.0
1436.0,-60.0,742.0
-1746.0,-789.0,2343.0
1456.0,-224.0,481.0
-2025.0,-447.0,1110.0
1423.0,-576.0,182.0
-2060.0,78.0,1286.0
1591.0,-809.0,801.0
104.0,648.0,642.0
873.0,-1102.0,1114.0
1895.0,-370.0,334.0
-1134.0,-683.0,1278.0
1742.0,-46.0,795.0
-1212.0,-802.0,1478.0
1419.0,-8.0,452.0
-1145.0,-981.0,1024.0
1388.0,-14.0,782.0
-1527.0,-813.0,2113.0
1371.0,-191.0,350.0
-1910.0,-566.0,1253.0
1408.0,-574.0,247.0
-2116.0,-120.0,1242.0
1588.0,-759.0,674.0
-645.0,785.0,673.0
1273.0,-1069.0,1315.0
1752.0,-415.0,415.0
-1110.0,-714.0,1188.0
1730.0,-126.0,783.0
-1198.0,-747.0,1484.0
1409.0,73.0,694.0
-1202.0,-935.0,1112.0
1351.0,56.0,777.0
-1510.0,-801.0,1917.0
1307.0,-149.0,196.0
-1792.0,-644.0,1347.0
1328.0,-530.0,339.0
-2042.0,-280.0,1349.0
1615.0,-696.0,672.0
-1237.0,670.0,707.0
1400.0,-1048.0,1232.0
1838.0,-311.0,289.0
-1026.0,-744.0,1194.0
1692.0,-169.0,758.0
-1097.0,-767.0,1465.0
1493.0,175.0,915.0
-1164.0,-911.0,1051.0
1275.0,106.0,626.0
-1307.0,-738.0,1980.0
1177.0,-141.0,132.0
-1587.0,-760.0,1430.0
1194.0,-527.0,385.0
-1960.0,-499.0,1726.0
1429.0,-698.0,659.0
-1521.0,173.0,1034.0
1424.0,-1084.0,1148.0
1590.0,-143.0,119.0
-878.0,-714.0,1082.0
1710.0,-62.0,684.0
-1054.0,-636.0,1532.0
1475.0,355.0,906.0
-1069.0,-851.0,1042.0
1179.0,380.0,636.0
-1287.0,-680.0,1493.0
1030.0,53.0,235.0
-1400.0,-656.0,1375.0
1019.0,-464.0,468.0
-1627.0,-519.0,1758.0
1249.0,-744.0,586.0
-1823.0,-168.0,2324.0
1320.0,-1131.0,1313.0
1383.0,-132.0,65.0
-894.0,-774.0,988.0
1708.0,-183.0,805.0
-1106.0,-501.0,1569.0
1526.0,528.0,457.0
-1082.0,-758.0,1058.0
1252.0,700.0,688.0
-1271.0,-687.0,1356.0
978.0,228.0,112.0
-1395.0,-599.0,1323.0
1015.0,-411.0,651.0
-1498.0,-485.0,1435.0
1217.0,-744.0,597.0
-1698.0,-135.0,2460.0
1285.0,-1254.0,1417.0
1256.0,-171.0,135.0
-913.0,-789.0,1021.0
1702.0,-294.0,643.0
-1133.0,-490.0,1484.0
1546.0,558.0,491.0
-1057.0,-768.0,1067.0
1214.0,728.0,379.0
-1243.0,-713.0,1456.0
1026.0,297.0,197.0
-1371.0,-604.0,1228.0
1081.0,-350.0,590.0
-1475.0,-482.0,1380.0
1183.0,-819.0,632.0
-1322.0,-184.0,1946.0
1187.0,-1259.0,1480.0
1109.0,-333.0,929.0
-1013.0,-747.0,995.0
1692.0,-253.0,541.0
-1164.0,-432.0,1490.0
1584.0,528.0,414.0
-1049.0,-750.0,1051.0
1188.0,734.0,163.0
-1184.0,-778.0,1583.0
1081.0,377.0,402.0
-1423.0,-603.0,1168.0
1064.0,-358.0,543.0
-1452.0,-410.0,1425.0
1162.0,-834.0,782.0
-1224.0,-137.0,1742.0
1130.0,-1274.0,1494.0
1113.0,-358.0,1159.0
-1134.0,-626.0,974.0
1796.0,-195.0,853.0
-1235.0,-407.0,1434.0
1499.0,496.0,105.0
-1127.0,-793.0,964.0
1159.0,755.0,355.0
-1243.0,-786.0,1744.0
1068.0,366.0,210.0
-1547.0,-573.0,1195.0
1047.0,-338.0,562.0
-1553.0,-391.0,1579.0
1183.0,-907.0,989.0
-1290.0,-133.0,1614.0
958.0,-1412.0,1599.0
1007.0,-535.0,727.0
-1247.0,-453.0,1099.0
1625.0,20.0,1502.0
-1254.0,-497.0,1154.0
1217.0,571.0,-10.0
-1085.0,-843.0,816.0
1021.0,708.0,54.0
-1287.0,-833.0,1554.0
1070.0,260.0,225.0
-1219.0,-823.0,1078.0
1329.0,-500.0,260.0
-991.0,-389.0,1350.0
1598.0,-1121.0,1019.0
-415.0,174.0,811.0
4.0,-1410.0,886.0
1738.0,-439.0,531.0
-1085.0,-366.0,897.0
1701.0,485.0,633.0
-1075.0,-682.0,954.0
1630.0,799.0,12.0
-917.0,-840.0,1478.0
2082.0,532.0,67.0
-957.0,-564.0,1210.0
2472.0,43.0,768.0
-957.0,-95.0,1082.0
2654.0,-448.0,842.0
-711.0,595.0,1663.0
1903.0,-1026.0,1340.0
1541.0,271.0,1025.0
-1119.0,339.0,1097.0
1995.0,-38.0,772.0
-940.0,-24.0,1075.0
1967.0,768.0,1087.0
-905.0,-414.0,1073.0
1727.0,1082.0,460.0
-1016.0,-547.0,1706.0
1879.0,819.0,326.0
-1224.0,-437.0,1636.0
2058.0,174.0,514.0
-1156.0,-319.0,1100.0
2336.0,-510.0,668.0
-980.0,0.0,1561.0
2382.0,-1094.0,1323.0
-33.0,428.0,1113.0
-811.0,-462.0,1077.0
1601.0,-196.0,604.0
-901.0,-218.0,1135.0
1654.0,275.0,610.0
-1035.0,-561.0,1022.0
1213.0,543.0,51.0
-1108.0,-814.0,1281.0
1152.0,328.0,722.0
-1181.0,-791.0,1532.0
1220.0,-15.0,670.0
-1012.0,-625.0,1287.0
1422.0,-487.0,545.0
-1437.0,-23.0,1782.0
1800.0,-952.0,1125.0
800.0,671.0,450.0
-326.0,-597.0,1079.0
1998.0,-128.0,613.0
-889.0,-492.0,1394.0
1855.0,377.0,846.0
-1048.0,-729.0,1182.0
1441.0,239.0,441.0
-1563.0,-623.0,1825.0
1317.0,-53.0,132.0
-1434.0,-312.0,671.0
1425.0,-303.0,701.0
-1655.0,79.0,1404.0
1473.0,-406.0,469.0
-884.0,113.0,1321.0
1484.0,-774.0,1378.0
2211.0,-226.0,606.0
-1299.0,-579.0,1022.0
2210.0,82.0,830.0
-1496.0,-668.0,1494.0
1969.0,173.0,663.0
-1562.0,-641.0,1033.0
