1525.0,-809.0,200.0
-506.0,-1260.0,232.0
659.0,-884.0,418.0
-68.0,-725.0,133.0
-1301.0,-1099.0,1202.0
970.0,-918.0,348.0
-1807.0,-1441.0,334.0
1738.0,-841.0,181.0
-848.0,-1403.0,213.0
627.0,-1199.0,453.0
516.0,-532.0,21.0
-1483.0,-797.0,670.0
799.0,-574.0,35.0
-2099.0,-1465.0,421.0
1492.0,-1014.0,40.0
-1595.0,-1523.0,157.0
338.0,-1012.0,368.0
515.0,-1168.0,-243.0
-1312.0,-776.0,66.0
389.0,-562.0,200.0
-1866.0,-1211.0,417.0
1604.0,-931.0,-156.0
-1757.0,-1486.0,148.0
387.0,-820.0,199.0
1208.0,-1411.0,-174.0
-222.0,-1021.0,109.0
597.0,-712.0,283.0
-1442.0,-979.0,412.0
1635.0,-744.0,-1.0
-2075.0,-1350.0,165.0
774.0,-743.0,112.0
467.0,-1597.0,259.0
-23.0,-1506.0,529.0
1429.0,-712.0,13.0
-1140.0,-978.0,535.0
1627.0,-486.0,309.0
-1788.0,-1190.0,276.0
887.0,-695.0,68.0
-521.0,-1250.0,347.0
-429.0,-1245.0,1042.0
1716.0,-1043.0,-361.0
-1085.0,-1051.0,532.0
1795.0,-339.0,199.0
-1544.0,-1153.0,368.0
1119.0,-700.0,98.0
-800.0,-909.0,386.0
-1153.0,-868.0,706.0
1362.0,-1296.0,-96.0
-1103.0,-1373.0,-55.0
1481.0,-775.0,-333.0
-1145.0,-1033.0,450.0
1215.0,-563.0,373.0
-690.0,-966.0,290.0
-922.0,-443.0,189.0
1748.0,-1009.0,213.0
-1019.0,-1465.0,-108.0
1467.0,-1074.0,-289.0
-1334.0,-1177.0,379.0
1357.0,-677.0,462.0
-601.0,-988.0,244.0
106.0,-623.0,243.0
296.0,-1070.0,199.0
-1027.0,-1262.0,937.0
1215.0,-1137.0,276.0
-1604.0,-1297.0,293.0
1647.0,-766.0,260.0
-444.0,-1144.0,244.0
737.0,-1012.0,477.0
124.0,-531.0,117.0
-1371.0,-998.0,1076.0
897.0,-788.0,204.0
-1900.0,-1497.0,328.0
1710.0,-912.0,155.0
-628.0,-1325.0,232.0
769.0,-1195.0,435.0
510.0,-741.0,-61.0
-1555.0,-744.0,447.0
721.0,-537.0,20.0
-2133.0,-1416.0,419.0
1465.0,-1009.0,-48.0
-1227.0,-1481.0,154.0
454.0,-1190.0,439.0
648.0,-1271.0,-316.0
-1029.0,-787.0,24.0
362.0,-570.0,234.0
-1685.0,-1122.0,364.0
1692.0,-866.0,-162.0
-1917.0,-1438.0,147.0
295.0,-891.0,311.0
1195.0,-1464.0,-23.0
-29.0,-1182.0,178.0
772.0,-767.0,181.0
-1314.0,-966.0,436.0
1583.0,-724.0,77.0
-2023.0,-1271.0,191.0
569.0,-771.0,172.0
1082.0,-1523.0,61.0
-71.0,-1488.0,770.0
1696.0,-725.0,-200.0
-1187.0,-958.0,570.0
1719.0,-432.0,293.0
-1751.0,-1220.0,268.0
932.0,-721.0,56.0
-86.0,-1547.0,253.0
-600.0,-1137.0,1030.0
1561.0,-1144.0,-358.0
-1052.0,-1097.0,494.0
1723.0,-415.0,147.0
-1459.0,-1111.0,417.0
1125.0,-670.0,151.0
-659.0,-1060.0,385.0
-717.0,-772.0,607.0
1475.0,-1277.0,-63.0
-1121.0,-1433.0,-143.0
1494.0,-821.0,-392.0
-1107.0,-1053.0,408.0
1201.0,-579.0,385.0
-825.0,-942.0,360.0
-1251.0,-726.0,542.0
1727.0,-1006.0,236.0
-1007.0,-1469.0,-63.0
1499.0,-1073.0,-251.0
-1330.0,-1175.0,388.0
1357.0,-672.0,465.0
-587.0,-955.0,291.0
-730.0,-431.0,152.0
337.0,-1065.0,186.0
-991.0,-1278.0,852.0
1306.0,-1104.0,345.0
-1613.0,-1306.0,303.0
1567.0,-752.0,267.0
-417.0,-1139.0,225.0
189.0,-661.0,271.0
227.0,-1057.0,88.0
-1373.0,-1020.0,1108.0
995.0,-886.0,267.0
-1833.0,-1479.0,325.0
1761.0,-885.0,179.0
-560.0,-1279.0,189.0
741.0,-996.0,486.0
137.0,-550.0,155.0
-1481.0,-762.0,632.0
766.0,-598.0,-80.0
-2131.0,-1466.0,396.0
1486.0,-1004.0,9.0
-959.0,-1453.0,134.0
546.0,-1182.0,444.0
537.0,-633.0,-71.0
-1622.0,-761.0,134.0
556.0,-601.0,133.0
-2047.0,-1281.0,439.0
1523.0,-976.0,-148.0
-1614.0,-1501.0,129.0
315.0,-1040.0,384.0
481.0,-1163.0,-224.0
-1283.0,-746.0,81.0
451.0,-683.0,285.0
-1472.0,-1028.0,363.0
1724.0,-800.0,-115.0
-2032.0,-1401.0,127.0
337.0,-837.0,252.0
1185.0,-1370.0,-230.0
-524.0,-885.0,-25.0
1052.0,-700.0,75.0
-1339.0,-1092.0,454.0
1606.0,-538.0,167.0
-1979.0,-1214.0,270.0
646.0,-770.0,173.0
917.0,-1627.0,180.0
18.0,-1335.0,307.0
886.0,-765.0,131.0
-1162.0,-927.0,551.0
1665.0,-455.0,356.0
-1731.0,-1187.0,292.0
880.0,-780.0,60.0
81.0,-1532.0,234.0
-92.0,-1480.0,739.0
1693.0,-692.0,-166.0
-1149.0,-1069.0,561.0
1809.0,-324.0,218.0
-1560.0,-1150.0,329.0
1103.0,-714.0,47.0
-504.0,-1251.0,315.0
-401.0,-1294.0,1058.0
1743.0,-942.0,-318.0
-1047.0,-1218.0,153.0
1496.0,-609.0,-30.0
-1273.0,-1036.0,476.0
1109.0,-572.0,250.0
-731.0,-985.0,414.0
-942.0,-1014.0,863.0
1362.0,-1277.0,-355.0
-1144.0,-1184.0,252.0
1430.0,-908.0,-461.0
-1105.0,-1071.0,436.0
1237.0,-573.0,447.0
-814.0,-897.0,356.0
-1209.0,-714.0,470.0
1601.0,-1205.0,0.0
-1053.0,-1449.0,-268.0
1466.0,-1076.0,-259.0
-1304.0,-1163.0,346.0
1332.0,-663.0,478.0
-602.0,-995.0,265.0
-852.0,-456.0,156.0
1696.0,-1045.0,205.0
-1038.0,-1470.0,-130.0
1452.0,-1068.0,-290.0
-1540.0,-1293.0,309.0
1465.0,-752.0,318.0
-429.0,-1095.0,221.0
-128.0,-550.0,182.0
697.0,-1097.0,172.0
-950.0,-1321.0,596.0
1341.0,-1133.0,165.0
-1700.0,-1388.0,278.0
1731.0,-790.0,201.0
-451.0,-1206.0,241.0
543.0,-837.0,381.0
-68.0,-852.0,127.0
-1231.0,-1158.0,1187.0
1003.0,-1035.0,404.0
-1751.0,-1499.0,373.0
1639.0,-920.0,124.0
-688.0,-1334.0,187.0
750.0,-1074.0,465.0
306.0,-474.0,125.0
-1427.0,-929.0,1024.0
914.0,-732.0,155.0
-2017.0,-1483.0,351.0
1423.0,-1041.0,-6.0
-1093.0,-1447.0,160.0
477.0,-1236.0,447.0
485.0,-754.0,-23.0
-1445.0,-789.0,460.0
736.0,-526.0,17.0
-2029.0,-1450.0,371.0
